ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE,MATCHED_CTPRVN_CD,MATCHED_CTPRVN_NM
KCLANPO23N000037715,장소,관광지,21085933,광장시장전골목,,,60517,먹거리/패션거리,1111016100101700001,서울특별시,종로구,종로4가,,170-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002062,장소,관광지,8269456,백제요지,,,60603,유명사적/유적지,1162010300200670001,서울특별시,관악구,남현동,,산67-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037739,장소,관광지,21085958,냉면거리,,,60517,먹거리/패션거리,1174010900104010006,서울특별시,강동구,천호동,,401-6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002061,장소,관광지,8269455,백제석촌고분,,,60603,유명사적/유적지,1171010500102480000,서울특별시,송파구,석촌동,,248,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037740,장소,관광지,21085959,건대맛의거리,,,60517,먹거리/패션거리,1121510700100500004,서울특별시,광진구,화양동,,50-4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018477,장소,관광지,17514709,서울국제핸드메이드페어,,,60523,지역축제,1168010500101590000,서울특별시,강남구,삼성동,,159,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002304,장소,관광지,8269789,풍납토성,,,60603,유명사적/유적지,1171010300100960002,서울특별시,송파구,풍납동,,96-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018507,장소,관광지,17514855,정동문화축제,,,60523,지역축제,1114016700100170004,서울특별시,중구,정동,,17-4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002340,장소,관광지,8269842,효령대군묘,,,60603,유명사적/유적지,1165010100200240002,서울특별시,서초구,방배동,,산24-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019020,장소,관광지,17703855,녹두거리,,,60517,먹거리/패션거리,1162010200115400000,서울특별시,관악구,신림동,,1540,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037719,장소,관광지,21085937,을지로3가골뱅이골목,,,60517,먹거리/패션거리,1114016100100840004,서울특별시,중구,저동2가,,84-4,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037718,장소,관광지,21085936,대림차이나타운,,,60517,먹거리/패션거리,1156013300110500043,서울특별시,영등포구,대림동,,1050-43,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037735,장소,관광지,21085954,서울중앙시장쌈밥골목,,,60517,먹거리/패션거리,1114016500104090000,서울특별시,중구,황학동,,409,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037736,장소,관광지,21085955,창신동족발골목,,,60517,먹거리/패션거리,1111017400101420033,서울특별시,종로구,창신동,,142-33,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018559,장소,관광지,17515174,서울아트쇼,,,60523,지역축제,1168010500101590000,서울특별시,강남구,삼성동,,159,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018558,장소,관광지,17515171,토요명품공연,,,60523,지역축제,1165010800201500127,서울특별시,서초구,서초동,,산150-127,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018557,장소,관광지,17515166,토요일오후의실내악,,,60523,지역축제,1147010200109240000,서울특별시,양천구,목동,,924,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002095,장소,관광지,8269504,세검정,,,60603,유명사적/유적지,1111018600101680006,서울특별시,종로구,신영동,,168-6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018555,장소,관광지,17515155,앱쇼코리아,,,60523,지역축제,1168010600105140000,서울특별시,강남구,대치동,,514,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018554,장소,관광지,17515152,대한민국국제포토페스티벌,,,60523,지역축제,1165010800107150000,서울특별시,서초구,서초동,,715,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018553,장소,관광지,17515149,서울디자인페스티벌,,,60523,지역축제,1168010500101590009,서울특별시,강남구,삼성동,,159-9,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002077,장소,관광지,8269481,서소문순교성지,,,60603,유명사적/유적지,1114017200100160002,서울특별시,중구,의주로2가,,16-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037737,장소,관광지,21085956,네팔음식거리,,,60517,먹거리/패션거리,1111017400101380109,서울특별시,종로구,창신동,,138-109,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018543,장소,관광지,17515091,조계사국화향기나눔전,,,60523,지역축제,1111012400100440000,서울특별시,종로구,수송동,,44,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018542,장소,관광지,17515088,서울국화전시회,,,60523,지역축제,1114011400100170003,서울특별시,중구,태평로2가,,17-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000048880,장소,관광지,22794711,스테이달로,,,60518,팜스테이,1111014800100620002,서울특별시,종로구,계동,,62-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018538,장소,관광지,17515065,서울김장문화제,,,60523,지역축제,1114011400100170003,서울특별시,중구,태평로2가,,17-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018535,장소,관광지,17515052,마약퇴치기원걷기대회,,,60523,지역축제,1144012500103900001,서울특별시,마포구,성산동,,390-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018533,장소,관광지,17515033,대한민국국제음악제,,,60523,지역축제,1165010800107250001,서울특별시,서초구,서초동,,725-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018532,장소,관광지,17515029,광화문국제아트페스티벌,,,60523,지역축제,1111011900100810003,서울특별시,종로구,세종로,,81-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018529,장소,관광지,17515015,대한민국향토식문화대전,,,60523,지역축제,1165010200102320000,서울특별시,서초구,양재동,,232,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000018526,장소,관광지,17515002,롯데월드할로윈파티,,,60523,지역축제,1171010100100400001,서울특별시,송파구,잠실동,,40-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000048584,장소,관광지,22751384,하녹운,,,60518,팜스테이,1111013200100520000,서울특별시,종로구,운니동,,52,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002079,장소,관광지,8269484,서울한양도성,,,60603,유명사적/유적지,1129010100101180002,서울특별시,성북구,성북동,,118-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002078,장소,관광지,8269482,서울한양도성,,,60603,유명사적/유적지,1111016400100010007,서울특별시,종로구,종로6가,,1-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000048593,장소,관광지,22752675,익청각,,,60518,팜스테이,1111014000100030002,서울특별시,종로구,삼청동,,3-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037505,장소,관광지,21085709,통일로,,,60517,먹거리/패션거리,1141011800101640003,서울특별시,서대문구,홍은동,,164-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000001830,장소,관광지,8269113,경복궁,,,60601,궁궐/종묘,1111011900100010001,서울특별시,종로구,세종로,,1-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000002748,장소,관광지,8270311,창의문,,,60606,비/탑/문/각,1111010100200010001,서울특별시,종로구,청운동,,산1-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000029558,장소,관광지,20588184,LIFEPLUS벚꽃피크닉,,,60523,지역축제,1156011000100860007,서울특별시,영등포구,여의도동,,86-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000049409,장소,관광지,22905223,신비아파트미디어어드벤처,,,60507,테마공원/대형놀이공원,1156010500104420000,서울특별시,영등포구,영등포동4가,,442,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047257,장소,관광지,22510598,기생충포토존,,,60515,드라마/영화촬영지,1111018400102220000,서울특별시,종로구,부암동,,222,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019720,장소,관광지,17919285,서대문1919그날의함성,,,60523,지역축제,1141010900101010000,서울특별시,서대문구,현저동,,101,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016822,장소,관광지,16921585,최규식경무관동상,,,60603,유명사적/유적지,1111010100200010001,서울특별시,종로구,청운동,,산1-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016821,장소,관광지,16921489,진관사계곡,,,60504,폭포/계곡,1138011400200340000,서울특별시,은평구,진관동,,산34,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016820,장소,관광지,16921313,서교동최규하대통령가옥,,,60608,고택/생가/민속마을,1144012000104670005,서울특별시,마포구,서교동,,467-5,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000049419,장소,관광지,22906072,서초바글,,,60520,캠핑장,1165011100101680000,서울특별시,서초구,신원동,,168,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000049441,장소,관광지,22908842,더채유휘,,,60518,팜스테이,1111011200101650002,서울특별시,종로구,체부동,,165-2,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000003361,장소,관광지,8292115,우이동유원지,,,60508,일반유원지/일반놀이공원,1130510400200710001,서울특별시,강북구,우이동,,산71-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019733,장소,관광지,17920686,수양벚꽃과함께하는열린현충원행사,,,60523,지역축제,1159010600102940003,서울특별시,동작구,동작동,,294-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000029557,장소,관광지,20588183,서울디저트페어벚꽃앤체리,,,60523,지역축제,1168010600105140000,서울특별시,강남구,대치동,,514,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016790,장소,관광지,16914208,박정희대통령가옥,,,60608,고택/생가/민속마을,1114016200100620043,서울특별시,중구,신당동,,62-43,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000029595,장소,관광지,20590846,마포전골목,,,60517,먹거리/패션거리,1144010200102560030,서울특별시,마포구,공덕동,,256-30,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016765,장소,관광지,16910574,잠실한강공원캠핑장,,,60520,캠핑장,1171010100100010001,서울특별시,송파구,잠실동,,1-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016760,장소,관광지,16909438,천호공구거리,,,60517,먹거리/패션거리,1174010900104650003,서울특별시,강동구,천호동,,465-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019739,장소,관광지,17920850,금천하모니벚꽃축제,,,60523,지역축제,1154510300110200000,서울특별시,금천구,시흥동,,1020,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000051237,장소,관광지,23339396,사잇집,,,60518,팜스테이,1111010800100310018,서울특별시,종로구,통인동,,31-18,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019742,장소,관광지,17921057,디자인아트페어,,,60523,지역축제,1165010800201290006,서울특별시,서초구,서초동,,산129-6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019747,장소,관광지,17921268,응봉산개나리축제,,,60523,지역축제,1120011200115400000,서울특별시,성동구,금호동4가,,1540,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000051478,장소,관광지,23412512,관악별빛산책,,,60523,지역축제,1162010200116420007,서울특별시,관악구,신림동,,1642-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019737,장소,관광지,17920804,궁중문화축전,,,60523,지역축제,1111011900100010091,서울특별시,종로구,세종로,,1-91,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016715,장소,관광지,16902325,걷고싶은문화의거리,,,60517,먹거리/패션거리,1162010200114670007,서울특별시,관악구,신림동,,1467-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000029556,장소,관광지,20588179,구로거리공원벚꽃축제,,,60523,지역축제,1153010200100500000,서울특별시,구로구,구로동,,50,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000029555,장소,관광지,20588178,동대문봄꽃축제,,,60523,지역축제,1123010600103560000,서울특별시,동대문구,장안동,,356,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016936,장소,관광지,16994604,북창동먹자골목,,,60517,먹거리/패션거리,1114011300100820000,서울특별시,중구,북창동,,82,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047374,장소,관광지,22525511,비자인한옥,,,60518,팜스테이,1138011400101930005,서울특별시,은평구,진관동,,193-5,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019684,장소,관광지,17916811,눈누난나디저트플리마켓,,,60523,지역축제,1114012700100830005,서울특별시,중구,명동2가,,83-5,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047370,장소,관광지,22524906,락고재북촌빈관,,,60518,팜스테이,1111014600100310122,서울특별시,종로구,가회동,,31-122,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047356,장소,관광지,22522842,이화마을,,,60518,팜스테이,1111016800101990010,서울특별시,종로구,동숭동,,199-10,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000049405,장소,관광지,22905219,우주선을고쳐줘,,,60507,테마공원/대형놀이공원,1144012700116120000,서울특별시,마포구,상암동,,1612,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016842,장소,관광지,16924293,금성당,,,60608,고택/생가/민속마을,1138011400100850001,서울특별시,은평구,진관동,,85-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019703,장소,관광지,17918162,롯데월드마스크페스티벌,,,60523,지역축제,1171010100100400001,서울특별시,송파구,잠실동,,40-1,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019708,장소,관광지,17919018,내나라여행박람회,,,60523,지역축제,1168010500101590000,서울특별시,강남구,삼성동,,159,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019709,장소,관광지,17919055,서울밤도깨비야시장,,,60523,지역축제,1156011000100840009,서울특별시,영등포구,여의도동,,84-9,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047339,장소,관광지,22520668,예린당바이버틀러리,,,60518,팜스테이,1111011200101180017,서울특별시,종로구,체부동,,118-17,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047320,장소,관광지,22519138,모꼬지,,,60518,팜스테이,1111016900100050012,서울특별시,종로구,혜화동,,5-12,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019714,장소,관광지,17919195,문래문화투어올래문래,,,60523,지역축제,1156012100100580014,서울특별시,영등포구,문래동3가,,58-14,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047306,장소,관광지,22518079,더채라이브러리,,,60518,팜스테이,1111010600100070006,서울특별시,종로구,통의동,,7-6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016857,장소,관광지,16928417,천도교중앙대교당,,,60603,유명사적/유적지,1111013400100880000,서울특별시,종로구,경운동,,88,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000029553,장소,관광지,20588166,영등포여의도봄꽃축제,,,60523,지역축제,1156011000100080000,서울특별시,영등포구,여의도동,,8,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000016850,장소,관광지,16926284,평화비소녀상,,,60508,일반유원지/일반놀이공원,1111012400100850007,서울특별시,종로구,수송동,,85-7,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000029554,장소,관광지,20588172,양재천벚꽃등축제,,,60523,지역축제,1165010200100990005,서울특별시,서초구,양재동,,99-5,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000037507,장소,관광지,21085711,현충로,,,60517,먹거리/패션거리,1159010600200450006,서울특별시,동작구,동작동,,산45-6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000047346,장소,관광지,22521315,채원당바이버틀러리,,,60518,팜스테이,1111011100100310006,서울특별시,종로구,옥인동,,31-6,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
KCLANPO23N000019752,장소,관광지,17921469,북팔코믹스페스티벌,,,60523,지역축제,1171010100100100003,서울특별시,송파구,잠실동,,10-3,20240108,KT,KC_495_LLR_ATRCTN_2023,20231220,108,서울
